,CWE190_Integer_Overflow__int_Environment_preinc_81a.java_v1.0,v1.0_bad,v1.0_good,v1.0_goodG2B,v1.0_goodB2G,v1.0_main,0_v1.0_bad,1_v1.0_bad,2_v1.0_bad,3_v1.0_bad,4_v1.0_bad,9_v1.0_bad,5_v1.0_bad,6_v1.0_bad,8_v1.0_bad,10_v1.0_bad,7_v1.0_bad,action_v1.0_bad,0_v1.0_good,1_v1.0_good,goodG2B_v1.0_good,goodB2G_v1.0_good,0_v1.0_goodG2B,1_v1.0_goodG2B,2_v1.0_goodG2B,3_v1.0_goodG2B,action_v1.0_goodG2B,0_v1.0_goodB2G,1_v1.0_goodB2G,2_v1.0_goodB2G,3_v1.0_goodB2G,4_v1.0_goodB2G,5_v1.0_goodB2G,9_v1.0_goodB2G,7_v1.0_goodB2G,6_v1.0_goodB2G,8_v1.0_goodB2G,10_v1.0_goodB2G,action_v1.0_goodB2G,CWE190_Integer_Overflow__int_Environment_preinc_81a.java_v1.1,v1.1_bad,v1.1_good_modify,v1.1_goodG2B,v1.1_goodB2G,v1.1_main,0_v1.1_bad,1_v1.1_bad,2_v1.1_bad,3_v1.1_bad,4_v1.1_bad,9_v1.1_bad,5_v1.1_bad,6_v1.1_bad,8_v1.1_bad,10_v1.1_bad,7_v1.1_bad,action_v1.1_bad,0_v1.1_good_modify,1_v1.1_good_modify,2_v1.1_good_modify,goodG2B_v1.1_good_modify,goodB2G_v1.1_good_modify,0_v1.1_goodG2B,1_v1.1_goodG2B,2_v1.1_goodG2B,3_v1.1_goodG2B,4_v1.1_goodG2B,action_v1.1_goodG2B,0_v1.1_goodB2G,1_v1.1_goodB2G,2_v1.1_goodB2G,3_v1.1_goodB2G,4_v1.1_goodB2G,5_v1.1_goodB2G,9_v1.1_goodB2G,6_v1.1_goodB2G,7_v1.1_goodB2G,8_v1.1_goodB2G,10_v1.1_goodB2G,action_v1.1_goodB2G,Root
2_v1.1_goodB2G,0.013736261227908414,7.421152937848037e-05,7.055153008266968e-05,7.270085717219799e-05,7.421152937848037e-05,0.00010793100298118928,0.00583607564327315,3.2365995918806604e-05,0.0020967545283062774,3.1803167101106654e-05,0.0004104807765313709,6.217101820429091e-05,6.491300328200536e-05,0.00012336531592291837,8.657019283820247e-05,9.293424807732194e-05,9.3835615753252e-05,3.667223206333395e-05,0.0053814478803097575,2.6883396140042956e-05,3.3172057184150075e-05,0.003561847790882814,0.005934490569112907,2.586143375204174e-05,0.0024515090415953966,1.1490572508693188e-05,0.0015317882404451899,0.00583607564327315,3.2365995918806604e-05,0.0020967545283062774,3.1803167101106654e-05,0.00041048077653137085,6.491300328200537e-05,6.217101820429091e-05,9.3835615753252e-05,0.00012336531592291834,8.657019283820247e-05,9.293424807732194e-05,3.667223206333395e-05,0.06736569999312607,0.0005550055758943306,0.000535914950094432,0.0005414164023138148,0.003538401992470772,0.0008100821700403858,0.031420791383236966,0.00023818528926134407,0.01196741923614738,0.0002174619937995127,0.0022946961525781994,0.00038226327149422785,0.0003980369664983623,0.0007118903467308078,0.0005155810372550289,0.0005515222321417606,0.0005527188660793338,0.00024489283382907976,0.030220392338872772,0.00016022781360788206,0.0133581962046638,0.016558192465570134,9.776525432599937e-05,0.03169634691457055,0.00018410903192479596,0.012976754671725297,6.858467733697009e-05,0.0055714644595571865,4.170192541159217e-05,0.3549247999330815,0.012664860100265497,1.0,0.03507899032924819,0.2612460503935285,0.07681249595507522,0.07287095500821303,0.12390429838313809,0.10009109936540102,0.09682492305256897,0.10269191678820838,0.05057243859510026,0.0004590065865107875
3_v1.1_goodB2G,0.00019992850452344788,0.004613766863057016,0.004508110559030388,0.004636607398941419,0.004613766863057016,0.0064739793850186605,7.317128349897399e-05,0.001874202945064199,3.179552568582048e-05,0.0005947561284028244,2.7777577874473278e-05,7.3596648035214e-05,8.165101349271787e-05,3.0350383344198574e-05,3.6906475306904534e-05,2.3376415014423145e-05,3.5865228014207196e-05,4.346168079059322e-05,6.510896696109883e-05,0.002115702987291264,0.002542241733042116,4.204494851743705e-05,7.242606126694382e-05,0.0019804983788089445,2.9202026829195203e-05,0.0009438510559689726,1.8648116625344857e-05,7.317128349897399e-05,0.001874202945064199,3.179552568582048e-05,0.0005947561284028244,2.7777577874473288e-05,8.165101349271787e-05,7.359664803521402e-05,3.5865228014207196e-05,3.035038334419858e-05,3.690647530690454e-05,2.337641501442315e-05,4.3461680790593234e-05,0.001465876248748026,0.023548378943651197,0.023272186612364906,0.02361449999798141,0.10372338746986849,0.032243135677567154,0.0005144670781635231,0.010272626848891218,0.00021746199379951266,0.0033987543488373864,0.0001787531222570935,0.00043144989378069137,0.00047568547086022255,0.00019128571745063937,0.00022681062369292942,0.00015241155680378147,0.00022189633460436555,0.0002643361636396944,0.00048372057380126007,0.009523483676832182,0.00018952210489261057,0.00023188731968710498,0.006389866181164383,0.000502745315249661,0.010582368498743545,0.00018286983382765864,0.004434670564280712,8.396555512636931e-05,0.0026904684494699995,0.011383045063413642,0.33984465833393873,0.03507899032924818,1.0,0.09559642055961921,0.24682784588401657,0.23084979950976522,0.11727920451240655,0.13920311803686838,0.13586475613174984,0.09410737158346233,0.16026089020252265,0.019358557531292907
4_v1.1_goodB2G,0.002488291444835962,0.0001953609229597211,0.00019107045264147703,0.00019602563103667905,0.0001953609229597211,0.0002836841815944886,0.0010786313750982405,7.374649874679753e-05,0.00041029004232806966,2.776676277832331e-05,8.395476960670767e-05,1.542273478639385e-05,1.6304310710932804e-05,2.665434617909684e-05,1.920506478238107e-05,2.0033950267219018e-05,2.069830075308369e-05,8.909959146832784e-06,0.0010163972233981021,8.189326437768844e-05,9.845672368846547e-05,0.0007038742214853718,0.0011001848572013112,7.678856862833274e-05,0.00048641339247334825,3.714465552440974e-05,0.00031528892745919445,0.0010786313750982405,7.374649874679753e-05,0.00041029004232806966,2.776676277832331e-05,8.395476960670767e-05,1.63043107109328e-05,1.542273478639385e-05,2.069830075308369e-05,2.665434617909684e-05,1.920506478238107e-05,2.0033950267219018e-05,8.909959146832784e-06,0.013294088588157426,0.0013368546078116137,0.001324932992068391,0.0013378267682450913,0.008607662316698704,0.0019721757833364266,0.005757958751268433,0.0004807090110937595,0.002294696152578199,0.00017875312225709356,0.00048735492273036256,9.682975951714048e-05,0.00010209013613905944,0.0001593037162912085,0.0001174955927816978,0.00012190657104314655,0.0001256916528699466,5.939613285296708e-05,0.005591677005422908,0.0004335189826964714,0.0026792647859328832,0.003202142576854977,0.00028196215003448654,0.0058223149764378675,0.0004860859464461426,0.0025248169356674095,0.00019782715568102227,0.0012087149565389857,0.000126960171623515,0.0831359355627422,0.03223719713807755,0.2612460503935285,0.09559642055961924,1.0,0.22713385914980624,0.20975943846588585,0.40390486406363707,0.29677559597275194,0.29541164675909587,0.29803810804096414,0.1375338573028921,0.001127929982465458
5_v1.1_goodB2G,0.0004505514786143511,0.0006082653346442461,0.0005971995816808617,0.0006116582995042289,0.0006082653346442461,0.0008583713832302664,0.0001738894664011237,0.0002465382893728826,6.487960893255285e-05,8.161029820378029e-05,1.6298576543988118e-05,1.2244574022102945e-05,1.3457156865527676e-05,8.135841197118388e-06,7.91184009509824e-06,6.152575884580458e-06,7.994409605079452e-06,7.229103628441596e-06,0.00016260036705691356,0.00028336134027513233,0.00033602778013145697,0.0001103288149715748,0.00017729366049747144,0.00026212068192490437,7.657944386845497e-05,0.0001311684030566908,5.0426382968287726e-05,0.0001738894664011237,0.0002465382893728826,6.487960893255285e-05,8.161029820378029e-05,1.6298576543988118e-05,1.3457156865527678e-05,1.2244574022102949e-05,7.994409605079452e-06,8.135841197118388e-06,7.911840095098241e-06,6.152575884580458e-06,7.229103628441597e-06,0.0030495526189015017,0.0035136426854710176,0.0034855559308882493,0.003524390791969502,0.019628769343458394,0.00500368269416835,0.0010973801246831174,0.001402161325270317,0.0003980369664983623,0.00047568547086022255,0.00010209013613905942,7.645444214601812e-05,8.357522154933342e-05,5.2679691167174466e-05,5.110829401419664e-05,4.073054158288517e-05,5.169195294504235e-05,4.68040066710655e-05,0.0010690882225401909,0.001322259041775017,0.00045943394735295035,0.0005512224361187703,0.0009105150748039171,0.0011079119290343903,0.0014516624944519872,0.00043484451316337295,0.0006353700148908625,0.00021146617965542042,0.0004125139306484043,0.023454154129633295,0.07292128239102234,0.07681249595507521,0.24682784588401657,0.22713385914980633,1.0,0.2758794425993159,0.28242623156982477,0.1992492424999285,0.3875652407647204,0.27952020610225414,0.1924448950085814,0.0029310270386993086
9_v1.1_goodB2G,0.0004333851824078428,0.0005524987190104974,0.0005424317669896802,0.0005555657334066222,0.0005524987190104974,0.0007816550767305883,0.00016700986693202676,0.00022244254578302692,6.21390833935634e-05,7.355892919154145e-05,1.5417109926240404e-05,1.1146236497739438e-05,1.2244088642413739e-05,7.5537747174333845e-06,7.285629637426821e-06,5.708034079953464e-06,7.37348258907828e-06,6.579122015739326e-06,0.0001560473084341816,0.0002555313906107267,0.0003032084572487722,0.0001057068776086929,0.00017027282740443976,0.00023651859335058705,7.336482821600718e-05,0.00011825835618082395,4.822979274670165e-05,0.00016700986693202676,0.00022244254578302692,6.21390833935634e-05,7.355892919154145e-05,1.5417109926240404e-05,1.224408864241374e-05,1.114623649773944e-05,7.37348258907828e-06,7.553774717433385e-06,7.2856296374268224e-06,5.708034079953464e-06,6.579122015739326e-06,0.002932016640749232,0.0032461449172978296,0.003220800643297101,0.0032559593225227846,0.018502073638095886,0.004642653556955355,0.0010560075317423297,0.0012787788602496486,0.0003822632714942278,0.00043144989378069126,9.682975951714047e-05,6.997980509101144e-05,7.645444214601812e-05,4.9094335768856744e-05,4.7289582059222666e-05,3.791324507503603e-05,4.789659313120477e-05,4.286723472702043e-05,0.001028590707865609,0.001204171084678067,0.0004411230644678213,0.000529628901346332,0.0008257922276776071,0.001066180293972474,0.0013239218735601691,0.00041780818049375046,0.0005766299551702907,0.00020263738350439724,0.0003746812513104582,0.02243765074982606,0.06908231368986954,0.07287095500821303,0.23084979950976522,0.20975943846588585,0.2758794425993159,1.0,0.2594841583936073,0.3705979449630588,0.17987599922099282,0.14226915374089763,0.3760431524378551,0.002712154316842971
6_v1.1_goodB2G,0.0007892061976110942,0.00024003494996245177,0.00023525337039587442,0.00024119420312611933,0.00024003494996245177,0.00034754552836141917,0.00032302179048595506,9.061596773152654e-05,0.0001232957557906712,3.033336822584181e-05,2.66433444358741e-05,7.553328939949337e-06,8.135124912752562e-06,9.418520928030145e-06,7.36323175120342e-06,7.09458507162699e-06,7.786301313215733e-06,4.3800059247118095e-06,0.0003058010558378488,0.00010264342085098506,0.00012296121243032975,0.00021276050693461897,0.0003300091390266066,9.590547009854978e-05,0.0001474906617565606,4.691060964700211e-05,9.798781242540329e-05,0.00032302179048595506,9.061596773152654e-05,0.0001232957557906712,3.033336822584181e-05,2.66433444358741e-05,8.135124912752562e-06,7.553328939949337e-06,7.786301313215733e-06,9.418520928030145e-06,7.363231751203421e-06,7.09458507162699e-06,4.3800059247118095e-06,0.004897455245857861,0.001614120786307422,0.0016023744022608082,0.0016178691779466217,0.01035148355335521,0.002377610609356871,0.0018784875815688246,0.0005781536228781413,0.0007118903467308078,0.00019128571745063937,0.0001593037162912085,4.9094335768856764e-05,5.267969116717448e-05,5.9486050547533565e-05,4.746011300043075e-05,4.5600152564259644e-05,4.992049675152544e-05,2.9832146673396517e-05,0.0018358505393344243,0.0005331246282352215,0.0008438289080705684,0.0010014014159115403,0.0003502827397083162,0.0019008675182337323,0.000595362249265655,0.0007901719264277358,0.00024573410301812317,0.00039413390208266254,0.00015887145404130847,0.03599868419326289,0.03907992728498823,0.12390429838313806,0.11727920451240655,0.40390486406363707,0.2824262315698247,0.2594841583936073,1.0,0.368641753181578,0.369123600426398,0.36885118102613024,0.1686795601783776,0.0013625780688591449
7_v1.1_goodB2G,0.0006193257776155359,0.00028193498584845323,0.00027658548800731764,0.00028338459144947953,0.00028193498584845323,0.000406388070120068,0.00024807089062661074,0.00010787533141779823,9.378399604986324e-05,3.584405715265187e-05,2.0689124663335757e-05,7.372407764425832e-06,7.992966698094592e-06,7.785812526581747e-06,6.394729256169661e-06,5.865736268459621e-06,6.688549390324024e-06,4.302531761442061e-06,0.0002339914446756451,0.00012296791484123592,0.0001467829058945673,0.0001614969737038498,0.00025334870371490306,0.00011449189674351969,0.000112014066660954,5.660339759545633e-05,7.427524798670126e-05,0.00024807089062661074,0.00010787533141779823,9.378399604986324e-05,3.584405715265187e-05,2.0689124663335757e-05,7.992966698094592e-06,7.372407764425832e-06,6.688549390324024e-06,7.785812526581747e-06,6.394729256169661e-06,5.865736268459621e-06,4.302531761442061e-06,0.00397676966513981,0.0018570163319002468,0.0018440441229138256,0.0018618267331367046,0.011814788513949601,0.002725595957162713,0.0014864404545820273,0.0006735686753451689,0.0005527188660793338,0.0002218963346043656,0.0001256916528699466,4.789659313120477e-05,5.1691952945042365e-05,4.992049675152545e-05,4.171464170878579e-05,3.831490730541577e-05,4.345076200638957e-05,2.9242913280646894e-05,0.001451865977451141,0.0006255556909906069,0.0006514980662225883,0.0007758980376124354,0.00041550550985341284,0.0015035017810413635,0.0006955774226201537,0.0006121800778143581,0.00029140669290959425,0.00030314483297805723,0.00018971604968957736,0.029846818619777067,0.04516094378813125,0.100091099365401,0.13920311803686838,0.29677559597275194,0.1992492424999285,0.3705979449630588,0.36864175318157805,1.0,0.16370752987988693,0.1532344962578177,0.273377884777999,0.0015659920136413905
8_v1.1_goodB2G,0.0005815032389480467,0.0002883025593372313,0.0002829069131398166,0.00028980815132235814,0.0002883025593372313,0.00041469106839009493,0.000230195164412527,0.00011100562239047707,8.652315145192049e-05,3.6884526600513325e-05,1.919627807186821e-05,7.284456008679762e-06,7.910280315230718e-06,7.362577187087521e-06,6.132259959502477e-06,5.54767241626511e-06,6.3945922667527915e-06,4.256494167975303e-06,0.00021667951154857239,0.00012675765127824771,0.0001511227578895383,0.00014885831112866057,0.0002350503586907219,0.00011787930265614654,0.00010327660195293391,5.8465602992208306e-05,6.838565839762494e-05,0.000230195164412527,0.00011100562239047707,8.652315145192049e-05,3.6884526600513325e-05,1.919627807186821e-05,7.91028031523072e-06,7.284456008679762e-06,6.3945922667527915e-06,7.3625771870875205e-06,6.132259959502477e-06,5.54767241626511e-06,4.256494167975303e-06,0.0038030305969932662,0.0018769847814332713,0.0018638905331608314,0.0018819758619766675,0.011815253859389719,0.00274808172811912,0.001401615983346507,0.0006866024275392871,0.0005155810372550289,0.00022681062369292942,0.00011749559278169778,4.7289582059222666e-05,5.110829401419664e-05,4.746011300043075e-05,4.015239922421191e-05,3.644532251908403e-05,4.1714641708785794e-05,2.8890249270178988e-05,0.001368573853171047,0.0006391403186866706,0.0006059980344854821,0.0007232010429838357,0.0004264975581190201,0.0014174249144836557,0.0007094408119530602,0.0005705746092744991,0.00029901595582174957,0.00028125509315818543,0.0001950202835715942,0.028882999264983174,0.04501461698124695,0.09682492305256896,0.13586475613174984,0.29541164675909587,0.3875652407647204,0.17987599922099282,0.369123600426398,0.16370752987988693,1.0,0.40398587787587004,0.11815979370052401,0.0015813863982546074
10_v1.1_goodB2G,0.0006231504278272629,0.0001940473647466792,0.00018987721421983008,0.00019492278342515335,0.0001940473647466792,0.00028331760894218666,0.0002470242004798153,7.120428409792291e-05,9.288331753742388e-05,2.3363552842517912e-05,2.002401682601056e-05,5.7070524884268694e-06,6.151360567847051e-06,7.093493770145624e-06,5.5473502040213535e-06,5.343079394994898e-06,5.865223292551797e-06,3.29407399368526e-06,0.00023281430171666773,7.992590024680591e-05,9.643681949747355e-05,0.00016025239711272988,0.00025233100887001617,7.520908650288448e-05,0.00011119699295264708,3.5983381427128717e-05,7.378450281261926e-05,0.0002470242004798153,7.120428409792291e-05,9.288331753742388e-05,2.3363552842517912e-05,2.002401682601056e-05,6.151360567847052e-06,5.7070524884268694e-06,5.865223292551797e-06,7.093493770145624e-06,5.547350204021354e-06,5.343079394994898e-06,3.29407399368526e-06,0.004074691224551637,0.0013520492249130952,0.001341872503287424,0.001354980627969109,0.00876190789233868,0.0020037305003788807,0.001500778195935349,0.0004725657604236896,0.0005515222321417606,0.00015241155680378147,0.00012190657104314655,3.791324507503603e-05,4.073054158288517e-05,4.5600152564259644e-05,3.644532251908403e-05,3.498726684788372e-05,3.831490730541577e-05,2.2904889470975975e-05,0.0014664236661066394,0.0004317227315370653,0.00065100198089863,0.0007762200415129576,0.0002779175618060975,0.0015183061183977385,0.00048600750919825897,0.00061240821156052,0.00019503471040035862,0.0003029287121002407,0.00012428515796353613,0.03097416731914271,0.03242783767519581,0.1026919167882084,0.09410737158346233,0.29803810804096414,0.2795202061022541,0.14226915374089763,0.36885118102613024,0.1532344962578177,0.40398587787587004,1.0,0.0947677075315764,0.0011435240546605338
action_v1.1_goodB2G,0.0002890749202468313,0.00034216740345305893,0.00033600335848995265,0.0003440425887619528,0.00034216740345305893,0.00049139584727193,0.00010374001662747166,0.00013232015336896185,3.665529204172013e-05,4.3434392038309034e-05,8.905550272314448e-06,6.57698288879326e-06,7.226442984230218e-06,4.379038119704915e-06,4.255849213406774e-06,3.29373915705647e-06,4.301860277931127e-06,3.887120377996727e-06,9.521120768910827e-05,0.00015179106482712788,0.00018061086970797534,6.194180300678697e-05,0.00010559280498395074,0.00014088505087857115,4.3031436190175927e-05,7.034257947086043e-05,2.7664252682204748e-05,0.00010374001662747166,0.00013232015336896185,3.665529204172013e-05,4.3434392038309034e-05,8.905550272314448e-06,7.226442984230218e-06,6.576982888793263e-06,4.301860277931127e-06,4.379038119704915e-06,4.255849213406774e-06,3.29373915705647e-06,3.887120377996727e-06,0.0021143945918470643,0.0022160907436711242,0.0022014723134265233,0.002222531702415844,0.013996221507526075,0.0032435085500161854,0.0007208682175081386,0.0008113165045552127,0.00024489283382907976,0.0002643361636396944,5.939613285296707e-05,4.2867234727020435e-05,4.68040066710655e-05,2.9832146673396513e-05,2.889024927017898e-05,2.290488947097597e-05,2.9242913280646894e-05,2.6414818929904332e-05,0.0007000164006070932,0.0007589885116823913,0.00027687946945309267,0.00033786077299937853,0.0005088849357035819,0.0007271000206093936,0.000840686168658711,0.00026645191273554254,0.00035688824211231357,0.0001235427192605611,0.00023395900172270783,0.016443998521009317,0.05343378527148973,0.050572438595100244,0.16026089020252265,0.1375338573028921,0.1924448950085814,0.3760431524378551,0.1686795601783776,0.27337788477799907,0.11815979370052401,0.0947677075315764,1.0,0.0018674521986440575
Root,5.1529734869888575e-05,0.2802122136050944,0.2736582868076784,0.280650700921146,0.2802122136050944,0.4488844252919826,0.00017406216372337102,0.07192547717924819,0.0004578341831595965,0.019297682190746467,0.0011256499728334423,0.0027067137720580016,0.0029250485630683038,0.0013599362783167648,0.0015784593086084443,0.0011411339533323986,0.0015630769099014713,0.0018641394054307358,1.4567874741530773e-05,0.07651394544701372,0.09843214832337426,8.120905572091517e-06,1.7123529928084465e-05,0.0744266987623287,5.5923332907536536e-06,0.028724191956832786,2.9519908784972503e-06,0.00017406216372337102,0.07192547717924819,0.0004578341831595965,0.019297682190746467,0.0011256499728334423,0.0029250485630683033,0.002706713772058001,0.0015630769099014713,0.0013599362783167648,0.0015784593086084443,0.0011411339533323986,0.0018641394054307358,5.186628990379536e-05,0.28034380880589177,0.27896101051671635,0.28058862057784,0.28034380880589177,0.4488844252919826,0.00017464906867877887,0.07211085800668182,0.0004590065865107875,0.01935855753129291,0.0011279299824654577,0.0027121543168429707,0.0029310270386993078,0.0013625780688591449,0.001581386398254607,0.0011435240546605336,0.0015659920136413905,0.0018674521986440573,1.63107953625423e-05,0.06357794370310006,5.181908734999961e-06,6.770215679476337e-06,0.0361793075278568,1.7166190049865874e-05,0.07350958169263289,5.3341745365503966e-06,0.024599643411217592,1.8821592793438763e-06,0.014472939300866914,0.0001746490686787789,0.07211085800668182,0.0004590065865107876,0.01935855753129291,0.001127929982465458,0.002931027038699308,0.002712154316842971,0.0013625780688591453,0.0015659920136413905,0.0015813863982546074,0.001143524054660534,0.0018674521986440573,1.0
